customer_id,signup_date,loyalty_status,age,gender
73441,2024-06-08,Gold,40,F
73442,2023-03-11,Silver,58,F
73443,2021-10-13,Platinum,25,F
73444,2024-01-02,Platinum,53,M
73445,2023-09-09,Silver,36,M
73446,2023-02-19,Platinum,31,M
73447,2023-08-16,Silver,52,F
73448,2023-09-26,Gold,52,M
73449,2023-04-17,Silver,64,F
73450,2023-05-16,Silver,37,M
73451,2020-06-14,Silver,40,M
73452,2022-11-30,Gold,51,M
73453,2024-07-15,Gold,32,F
73454,2024-04-28,Gold,61,F
73455,2023-01-03,Platinum,22,F
73456,2024-02-12,Silver,43,M
73457,2023-10-03,Gold,63,F
73458,2020-09-28,Platinum,69,M
73459,2022-09-16,Silver,53,F
73460,2020-06-14,Platinum,49,F
73461,2022-01-31,Silver,64,F
73462,2023-01-14,Platinum,46,M
73463,2021-10-10,Silver,65,F
73464,2022-04-24,Silver,35,M
73465,2021-07-04,Silver,69,M
73466,2021-08-21,Gold,25,F
73467,2020-06-03,Silver,67,M
73468,2024-08-22,Platinum,57,M
73469,2024-05-18,Silver,47,F
73470,2023-05-31,Silver,37,F
73471,2021-02-20,Gold,54,F
73472,2023-10-17,Gold,27,F
73473,2023-10-01,Platinum,38,F
73474,2023-03-15,Silver,49,M
73475,2024-10-05,Gold,37,F
73476,2020-03-07,Silver,38,M
73477,2021-05-31,Gold,63,M
73478,2022-12-18,Silver,50,F
73479,2022-10-03,Silver,66,F
73480,2021-08-10,Gold,24,M
73481,2022-02-10,Silver,44,M
73482,2022-01-29,Gold,48,M
73483,2022-11-05,Gold,22,M
73484,2024-05-29,Silver,29,F
73485,2024-02-18,Gold,54,M
73486,2020-06-24,Silver,62,M
73487,2020-11-17,Silver,39,M
73488,2024-01-24,Gold,53,M
73489,2020-05-15,Gold,32,F
73490,2021-03-03,Silver,21,F
73491,2024-12-17,Silver,46,M
73492,2024-12-22,Gold,46,F
73493,2022-07-19,Gold,52,F
73494,2022-06-29,Silver,26,M
73495,2021-11-10,Gold,48,M
73496,2024-04-14,Gold,52,F
73497,2020-11-17,Silver,36,M
73498,2023-09-21,Gold,38,M
73499,2022-02-19,Gold,48,F
73500,2024-03-16,Gold,41,M
73501,2020-06-19,Gold,65,M
73502,2022-07-12,Silver,56,F
73503,2020-05-08,Silver,20,M
73504,2021-11-10,Silver,21,M
73505,2023-12-12,Gold,57,F
73506,2021-01-31,Gold,30,F
73507,2020-03-01,Gold,62,M
73508,2023-02-14,Gold,58,F
73509,2024-07-16,Gold,40,F
73510,2024-11-30,Silver,24,F
73511,2021-04-17,Gold,61,M
73512,2022-01-07,Gold,21,M
73513,2021-01-31,Platinum,51,M
73514,2022-03-14,Silver,62,F
73515,2022-08-14,Silver,46,M
73516,2024-09-17,Gold,56,M
73517,2024-06-08,Silver,48,F
73518,2023-05-26,Platinum,68,F
73519,2021-10-16,Silver,63,F
73520,2024-02-09,Platinum,39,F
73521,2021-08-24,Silver,47,F
73522,2020-09-24,Silver,67,M
73523,2020-03-16,Silver,57,M
73524,2022-12-28,Platinum,43,M
73525,2024-01-08,Platinum,54,F
73526,2023-08-14,Gold,31,M
73527,2024-02-06,Platinum,18,M
73528,2023-03-29,Platinum,51,M
73529,2022-06-16,Silver,39,M
73530,2022-10-28,Silver,26,M
73531,2024-10-20,Silver,39,F
73532,2024-02-17,Silver,67,F
73533,2022-04-01,Gold,34,M
73534,2020-03-28,Gold,32,M
73535,2023-03-10,Silver,18,M
73536,2024-04-13,Silver,56,F
73537,2021-06-08,Silver,19,F
73538,2022-04-05,Silver,28,M
73539,2021-07-28,Silver,38,M
73540,2023-09-28,Platinum,28,F
73541,2021-11-17,Silver,60,F
73542,2022-09-01,Gold,69,M
73543,2023-05-24,Silver,68,F
73544,2021-05-20,Gold,60,F
73545,2024-11-05,Gold,26,F
73546,2024-06-10,Silver,52,F
73547,2020-03-14,Platinum,32,F
73548,2022-03-16,Platinum,63,M
73549,2021-08-03,Silver,35,F
73550,2022-12-28,Silver,33,F
73551,2020-08-10,Silver,52,M
73552,2022-06-15,Gold,40,F
73553,2021-01-20,Gold,42,M
73554,2023-08-01,Silver,39,F
73555,2020-05-01,Silver,67,M
73556,2024-12-03,Gold,39,F
73557,2022-01-02,Silver,37,F
73558,2024-01-04,Silver,54,M
73559,2022-04-02,Silver,22,F
73560,2021-04-01,Platinum,35,F
73561,2020-06-12,Gold,54,M
73562,2023-07-10,Platinum,59,F
73563,2020-04-01,Gold,22,F
73564,2024-12-06,Silver,41,M
73565,2020-12-01,Silver,68,M
73566,2021-08-08,Silver,48,F
73567,2022-07-23,Platinum,63,F
73568,2020-11-09,Gold,43,M
73569,2021-08-24,Silver,61,F
73570,2022-09-20,Platinum,62,F
73571,2022-06-28,Silver,40,M
73572,2024-01-29,Silver,69,M
73573,2024-07-22,Gold,37,M
73574,2023-11-25,Silver,63,F
73575,2021-07-14,Silver,31,M
73576,2024-06-09,Silver,63,M
73577,2021-04-29,Gold,48,M
73578,2021-10-17,Silver,48,M
73579,2024-07-28,Gold,30,M
73580,2021-09-18,Gold,56,F
73581,2023-07-24,Silver,31,M
73582,2020-03-06,Platinum,36,F
73583,2024-09-18,Silver,18,M
73584,2020-07-19,Gold,69,F
73585,2021-04-12,Silver,49,F
73586,2021-03-09,Silver,38,M
73587,2020-05-17,Silver,51,F
73588,2022-10-12,Platinum,65,M
73589,2022-12-11,Silver,41,M
73590,2024-10-14,Gold,35,M
73591,2024-01-15,Silver,27,M
73592,2023-03-27,Gold,22,M
73593,2022-03-12,Silver,31,F
73594,2022-05-11,Platinum,65,F
73595,2023-05-14,Gold,21,M
73596,2023-09-27,Platinum,62,M
73597,2023-09-01,Silver,31,F
73598,2020-05-15,Gold,53,F
73599,2023-01-03,Silver,60,M
73600,2021-03-24,Gold,27,F
73601,2020-03-09,Platinum,21,F
73602,2022-08-10,Gold,63,F
73603,2022-03-23,Silver,69,F
73604,2024-05-03,Silver,51,M
73605,2023-05-10,Gold,49,M
73606,2022-10-11,Silver,37,M
73607,2024-05-16,Silver,40,M
73608,2023-04-05,Silver,67,F
73609,2024-10-06,Platinum,35,M
73610,2024-08-11,Gold,37,F
73611,2023-02-18,Gold,22,M
73612,2020-04-06,Silver,23,M
73613,2021-01-11,Silver,49,F
73614,2024-02-23,Gold,35,M
73615,2022-12-12,Silver,35,F
73616,2020-01-09,Silver,57,M
73617,2022-10-01,Gold,64,F
73618,2020-11-26,Gold,43,M
73619,2020-09-07,Gold,41,F
73620,2020-12-25,Silver,25,M
73621,2020-12-14,Gold,34,M
73622,2020-05-03,Silver,52,F
73623,2021-09-25,Gold,68,F
73624,2020-07-17,Silver,66,F
73625,2022-04-08,Gold,18,M
73626,2023-12-05,Gold,51,F
73627,2023-11-04,Silver,59,F
73628,2022-07-06,Silver,19,F
73629,2024-03-08,Gold,22,F
73630,2023-01-23,Gold,28,M
73631,2020-01-30,Gold,24,M
73632,2023-01-20,Silver,66,F
73633,2021-08-18,Gold,68,M
73634,2022-11-04,Platinum,44,M
73635,2021-10-16,Silver,35,F
73636,2022-03-31,Gold,21,F
73637,2021-04-04,Gold,60,M
73638,2024-10-10,Silver,65,M
73639,2020-01-23,Platinum,53,M
73640,2020-11-21,Gold,50,F
73641,2022-05-26,Gold,39,M
73642,2024-08-06,Gold,54,M
73643,2023-01-15,Platinum,32,F
73644,2023-05-01,Gold,44,F
73645,2021-11-15,Gold,40,F
73646,2020-09-19,Silver,46,M
73647,2023-12-23,Silver,49,M
73648,2022-03-17,Silver,33,M
73649,2023-10-15,Silver,68,F
73650,2024-05-04,Silver,43,M
73651,2021-03-08,Gold,35,M
73652,2021-07-13,Gold,62,M
73653,2021-05-22,Gold,30,M
73654,2020-02-18,Silver,39,M
73655,2020-06-16,Silver,57,F
73656,2024-08-29,Gold,44,M
73657,2021-03-16,Silver,44,F
73658,2021-08-16,Silver,28,M
73659,2024-05-17,Gold,36,F
73660,2020-08-15,Gold,62,F
73661,2020-08-01,Silver,55,M
73662,2024-07-23,Platinum,69,F
73663,2022-05-29,Gold,33,M
73664,2023-03-23,Gold,52,F
73665,2024-11-12,Gold,44,F
73666,2021-08-30,Platinum,34,F
73667,2023-12-01,Platinum,41,M
73668,2024-11-02,Silver,43,M
73669,2022-01-19,Silver,54,M
73670,2022-11-07,Gold,59,M
73671,2021-04-11,Silver,43,F
73672,2020-12-09,Silver,67,M
73673,2020-11-19,Silver,57,M
73674,2023-06-23,Silver,35,M
73675,2022-12-19,Silver,29,M
73676,2024-02-26,Silver,22,M
73677,2024-07-23,Gold,26,M
73678,2022-05-11,Silver,64,M
73679,2022-12-08,Silver,43,F
73680,2021-11-08,Platinum,59,F
73681,2021-11-10,Platinum,34,F
73682,2023-06-30,Gold,21,F
73683,2022-04-27,Platinum,62,F
73684,2023-11-07,Silver,69,F
73685,2023-08-25,Silver,19,F
73686,2021-07-29,Silver,62,F
73687,2021-06-28,Gold,59,M
73688,2020-02-27,Platinum,37,M
73689,2020-03-04,Gold,50,F
73690,2022-06-17,Silver,64,F
73691,2020-05-04,Silver,61,M
73692,2020-03-01,Gold,43,F
73693,2021-01-14,Silver,21,F
73694,2022-09-04,Silver,25,F
73695,2024-11-19,Gold,69,F
73696,2023-03-07,Silver,64,M
73697,2020-03-06,Platinum,40,F
73698,2023-04-17,Silver,56,F
73699,2022-03-08,Gold,61,M
73700,2024-12-21,Gold,47,F
73701,2023-04-09,Silver,33,F
73702,2022-01-24,Platinum,18,F
73703,2021-09-23,Gold,61,F
73704,2023-09-29,Silver,22,F
73705,2024-09-23,Silver,58,F
73706,2023-04-25,Silver,58,M
73707,2022-08-15,Gold,24,M
73708,2020-08-14,Gold,46,M
73709,2023-07-13,Gold,68,F
73710,2020-07-10,Gold,24,F
73711,2022-01-21,Silver,19,F
73712,2024-06-17,Silver,42,F
73713,2023-02-23,Gold,36,M
73714,2022-08-13,Silver,34,F
73715,2024-02-06,Silver,56,M
73716,2020-04-08,Gold,69,M
73717,2020-12-09,Silver,61,M
73718,2020-08-30,Gold,36,M
73719,2020-01-20,Silver,56,F
73720,2024-07-10,Gold,68,M
73721,2020-12-24,Silver,42,M
73722,2021-03-08,Silver,59,M
73723,2022-09-26,Silver,34,F
73724,2021-09-02,Platinum,36,F
73725,2021-05-01,Silver,24,M
73726,2020-11-25,Gold,49,F
73727,2024-08-17,Silver,44,M
73728,2023-08-23,Silver,29,M
73729,2020-07-03,Silver,58,M
73730,2020-11-30,Gold,36,F
73731,2021-05-20,Gold,52,F
73732,2021-04-07,Silver,39,M
73733,2022-09-21,Gold,59,F
73734,2020-01-03,Gold,24,M
73735,2021-10-30,Platinum,47,M
73736,2020-06-23,Silver,36,F
73737,2024-05-23,Gold,53,F
73738,2024-04-05,Gold,23,M
73739,2022-09-26,Gold,25,M
73740,2020-10-24,Gold,40,M
73741,2020-04-27,Gold,35,F
73742,2022-02-27,Silver,23,F
73743,2021-10-03,Gold,42,M
73744,2020-07-24,Platinum,26,F
73745,2024-09-28,Silver,50,F
73746,2023-03-04,Gold,32,F
73747,2023-05-11,Silver,56,M
73748,2022-11-24,Gold,65,M
73749,2020-01-30,Silver,32,M
73750,2023-12-22,Gold,38,F
73751,2022-07-30,Platinum,20,M
73752,2022-04-02,Silver,61,F
73753,2020-09-13,Silver,32,F
73754,2023-11-05,Gold,37,F
73755,2020-06-30,Gold,49,F
73756,2020-07-26,Silver,18,M
73757,2022-05-28,Gold,33,M
73758,2024-07-22,Gold,45,M
73759,2024-05-17,Silver,46,M
73760,2024-01-02,Silver,47,M
73761,2020-12-07,Gold,45,M
73762,2024-05-31,Gold,34,M
73763,2021-01-12,Silver,20,M
73764,2021-02-14,Gold,50,M
73765,2024-03-30,Gold,23,M
73766,2021-01-17,Silver,36,M
73767,2024-01-28,Gold,26,F
73768,2023-11-17,Silver,61,F
73769,2022-04-16,Gold,23,F
73770,2021-07-24,Silver,31,F
73771,2023-03-20,Gold,66,F
73772,2024-07-01,Gold,36,F
73773,2021-01-03,Gold,28,F
73774,2023-02-04,Silver,19,F
73775,2023-03-08,Silver,63,F
73776,2020-10-06,Silver,30,M
73777,2020-03-12,Gold,66,M
73778,2021-09-14,Gold,29,M
73779,2021-05-19,Silver,53,M
73780,2024-10-27,Gold,59,F
73781,2022-08-07,Gold,27,F
73782,2020-04-15,Platinum,33,F
73783,2024-03-04,Gold,27,F
73784,2020-06-07,Silver,65,F
73785,2023-03-19,Silver,37,F
73786,2020-01-14,Platinum,69,M
73787,2020-01-05,Gold,37,M
73788,2022-10-15,Platinum,54,F
73789,2024-07-20,Gold,18,M
73790,2023-07-20,Silver,28,F
73791,2023-09-23,Silver,24,F
73792,2020-07-29,Platinum,69,F
73793,2020-11-22,Silver,42,F
73794,2022-05-07,Silver,50,F
73795,2024-10-18,Platinum,57,F
73796,2021-04-10,Silver,56,M
73797,2023-01-07,Silver,51,M
73798,2024-06-16,Gold,64,M
73799,2024-11-08,Gold,36,F
73800,2022-01-15,Gold,50,M
73801,2020-06-25,Gold,31,F
73802,2024-11-25,Gold,52,M
73803,2020-05-11,Silver,33,M
73804,2022-02-15,Silver,32,M
73805,2023-08-08,Silver,40,F
73806,2024-09-10,Gold,63,F
73807,2023-11-02,Silver,18,M
73808,2021-02-19,Gold,34,M
73809,2020-12-09,Silver,27,F
73810,2023-11-01,Gold,65,F
73811,2021-04-29,Silver,53,F
73812,2023-03-15,Gold,24,F
73813,2024-08-05,Gold,58,M
73814,2024-04-04,Silver,42,F
73815,2024-05-12,Silver,61,F
73816,2023-08-12,Silver,64,F
73817,2021-07-31,Gold,30,F
73818,2020-12-10,Silver,18,M
73819,2023-11-21,Gold,62,F
73820,2021-04-19,Silver,54,M
73821,2021-06-08,Silver,37,F
73822,2024-05-16,Gold,34,F
73823,2020-02-15,Gold,18,F
73824,2024-06-16,Gold,56,F
73825,2022-09-07,Platinum,46,F
73826,2023-12-22,Silver,35,F
73827,2023-05-31,Gold,33,F
73828,2020-01-23,Silver,58,F
73829,2020-03-07,Platinum,62,M
73830,2021-09-17,Gold,30,F
73831,2024-02-15,Silver,42,F
73832,2020-07-24,Silver,42,F
73833,2024-05-20,Gold,47,M
73834,2024-05-04,Silver,69,M
73835,2024-08-03,Silver,33,M
73836,2020-09-14,Silver,65,F
73837,2021-06-29,Gold,67,F
73838,2022-03-18,Silver,69,F
73839,2020-09-09,Gold,57,M
73840,2024-05-23,Gold,32,M
73841,2023-04-27,Silver,65,M
73842,2020-06-01,Gold,25,F
73843,2024-10-04,Silver,57,M
73844,2020-03-17,Gold,46,F
73845,2021-12-03,Silver,31,F
73846,2021-06-23,Silver,54,F
73847,2021-12-25,Silver,43,M
73848,2021-01-03,Silver,68,M
73849,2021-07-21,Silver,40,M
73850,2021-09-15,Silver,19,F
73851,2024-11-13,Silver,57,F
73852,2023-03-23,Silver,41,F
73853,2020-06-03,Gold,20,F
73854,2022-03-04,Silver,62,F
73855,2020-09-27,Silver,50,M
73856,2021-07-15,Silver,59,M
73857,2024-03-12,Gold,28,F
73858,2023-11-14,Gold,63,F
73859,2022-12-27,Silver,36,M
73860,2020-05-11,Silver,37,F
73861,2024-08-20,Silver,23,M
73862,2022-04-24,Platinum,59,M
73863,2020-09-21,Silver,30,F
73864,2024-09-01,Platinum,47,F
73865,2024-12-10,Platinum,57,M
73866,2020-08-07,Gold,67,F
73867,2024-04-24,Silver,58,M
73868,2022-06-17,Gold,56,F
73869,2022-07-25,Gold,39,M
73870,2022-09-15,Silver,21,M
73871,2020-10-15,Silver,37,F
73872,2023-01-07,Gold,35,M
73873,2022-01-20,Silver,21,M
73874,2024-05-14,Gold,21,M
73875,2020-11-15,Platinum,55,M
73876,2020-11-13,Silver,20,M
73877,2021-05-01,Silver,57,M
73878,2023-11-15,Silver,54,F
73879,2024-11-07,Silver,32,M
73880,2021-08-10,Silver,55,F
73881,2020-02-08,Silver,50,M
73882,2023-05-07,Silver,35,F
73883,2022-07-31,Gold,55,F
73884,2020-04-14,Gold,48,F
73885,2024-05-24,Silver,46,F
73886,2024-12-22,Silver,60,F
73887,2021-05-21,Gold,46,M
73888,2021-07-23,Silver,65,F
73889,2020-11-24,Gold,67,F
73890,2024-09-10,Gold,63,M
73891,2022-09-10,Silver,25,F
73892,2020-11-03,Gold,40,F
73893,2020-08-09,Silver,65,F
73894,2021-10-17,Silver,44,M
73895,2022-11-16,Silver,41,M
73896,2021-11-03,Platinum,67,M
73897,2020-05-30,Gold,43,M
73898,2020-06-21,Silver,53,M
73899,2021-12-23,Silver,28,M
73900,2022-09-05,Silver,69,F
73901,2022-11-11,Gold,29,M
73902,2022-03-20,Gold,40,M
73903,2022-05-26,Silver,64,M
73904,2024-04-17,Gold,43,M
73905,2021-09-12,Silver,32,F
73906,2023-11-18,Gold,55,F
73907,2020-02-16,Silver,50,F
73908,2024-06-19,Platinum,53,M
73909,2023-02-22,Platinum,42,M
73910,2023-09-20,Gold,52,F
73911,2023-08-11,Gold,57,M
73912,2022-06-08,Gold,43,F
73913,2022-04-19,Silver,25,F
73914,2024-04-09,Silver,68,F
73915,2024-06-05,Silver,60,F
73916,2021-07-23,Gold,58,F
73917,2021-06-21,Silver,68,M
73918,2023-08-13,Silver,52,M
73919,2020-02-13,Silver,54,M
73920,2021-08-19,Platinum,67,M
73921,2020-01-22,Gold,49,F
73922,2020-08-13,Silver,64,M
73923,2021-07-02,Gold,49,M
73924,2021-01-08,Silver,64,M
73925,2021-09-04,Gold,40,M
73926,2021-10-15,Gold,19,M
73927,2022-10-24,Silver,44,M
73928,2020-01-24,Gold,46,M
73929,2024-09-22,Gold,25,M
73930,2022-04-12,Gold,47,F
73931,2023-09-07,Platinum,20,M
73932,2024-12-09,Gold,45,F
73933,2021-06-22,Silver,18,F
73934,2021-01-06,Silver,19,M
73935,2024-06-04,Silver,68,F
73936,2024-07-14,Platinum,48,M
73937,2023-10-20,Silver,34,M
73938,2022-07-01,Platinum,53,M
73939,2022-12-28,Gold,31,M
73940,2024-02-04,Gold,54,M
73941,2024-03-08,Platinum,22,M
73942,2023-08-29,Gold,37,M
73943,2022-12-31,Gold,47,M
73944,2023-06-23,Silver,60,F
73945,2022-01-27,Gold,25,M
73946,2024-11-23,Silver,59,F
73947,2023-01-01,Platinum,24,F
73948,2022-02-24,Silver,64,M
73949,2024-03-31,Platinum,38,M
73950,2024-09-10,Silver,34,F
73951,2022-10-10,Silver,31,M
73952,2020-02-09,Silver,20,M
73953,2022-11-28,Silver,38,M
73954,2022-12-15,Gold,52,M
73955,2022-06-03,Gold,64,F
73956,2022-01-14,Silver,26,F
73957,2021-07-19,Gold,51,F
73958,2023-04-10,Gold,59,M
73959,2020-10-28,Gold,20,M
73960,2024-02-22,Platinum,64,M
73961,2023-12-26,Gold,25,F
73962,2024-09-20,Gold,47,F
73963,2022-08-19,Silver,18,F
73964,2022-07-22,Gold,30,M
73965,2021-07-08,Silver,49,M
73966,2020-01-04,Gold,58,F
73967,2023-07-08,Silver,60,F
73968,2022-05-30,Gold,59,M
73969,2024-05-12,Silver,36,F
73970,2024-04-21,Gold,19,M
73971,2021-02-13,Gold,38,M
73972,2024-11-05,Silver,56,M
73973,2020-09-21,Gold,32,F
73974,2020-01-15,Platinum,59,M
73975,2020-03-28,Platinum,29,F
73976,2020-04-08,Silver,20,M
73977,2022-10-04,Silver,62,F
73978,2024-06-28,Silver,55,F
73979,2020-08-04,Silver,18,F
73980,2021-02-13,Gold,44,M
73981,2020-07-09,Gold,48,F
73982,2023-05-23,Gold,38,F
73983,2024-09-29,Silver,27,M
73984,2021-09-08,Silver,67,M
73985,2022-11-16,Gold,61,F
73986,2023-04-20,Platinum,39,F
73987,2021-08-17,Silver,39,M
73988,2023-03-28,Gold,22,F
73989,2020-08-17,Silver,22,M
73990,2023-06-12,Silver,25,F
73991,2022-03-10,Silver,33,M
73992,2023-11-10,Silver,25,F
73993,2021-06-13,Silver,19,M
73994,2023-07-31,Silver,38,M
73995,2020-03-11,Gold,56,F
73996,2024-03-07,Silver,61,M
73997,2023-05-23,Gold,18,M
73998,2020-04-26,Gold,66,F
73999,2020-04-09,Silver,66,F
74000,2021-08-22,Platinum,45,M
74001,2022-05-09,Platinum,55,M
74002,2024-08-15,Silver,23,M
74003,2020-10-21,Silver,52,F
74004,2023-04-15,Platinum,61,M
74005,2023-03-01,Silver,33,F
74006,2022-10-01,Silver,29,F
74007,2021-09-25,Silver,26,M
74008,2024-10-12,Silver,63,F
74009,2024-05-22,Silver,60,M
74010,2020-02-26,Platinum,47,M
74011,2022-11-02,Platinum,19,F
74012,2020-07-11,Silver,48,F
74013,2024-05-17,Platinum,66,F
74014,2022-09-20,Gold,49,F
74015,2024-03-13,Platinum,41,F
74016,2023-03-22,Silver,41,M
74017,2022-11-12,Silver,55,F
74018,2020-01-30,Silver,59,M
74019,2023-10-24,Platinum,35,F
74020,2024-09-20,Silver,52,F
74021,2023-11-15,Gold,28,F
74022,2020-11-05,Gold,68,M
74023,2024-07-02,Platinum,18,F
74024,2023-11-25,Platinum,55,M
74025,2023-10-08,Platinum,67,F
74026,2021-07-25,Gold,52,F
74027,2020-03-06,Gold,32,M
74028,2020-06-14,Silver,21,M
74029,2024-02-24,Silver,19,F
74030,2024-08-03,Silver,20,M
74031,2021-07-17,Gold,64,M
74032,2020-06-28,Silver,36,M
74033,2021-06-27,Gold,24,M
74034,2021-12-26,Silver,58,F
74035,2022-02-15,Platinum,31,M
74036,2022-11-06,Silver,52,M
74037,2020-05-05,Silver,57,F
74038,2020-03-22,Gold,34,M
74039,2022-11-29,Platinum,58,M
74040,2024-06-27,Silver,35,M
74041,2023-05-27,Platinum,30,F
74042,2022-08-28,Silver,59,M
74043,2023-04-20,Silver,64,F
74044,2021-03-13,Silver,33,F
74045,2024-08-18,Silver,34,F
74046,2022-08-25,Gold,41,M
74047,2024-09-09,Silver,65,M
74048,2021-06-13,Gold,68,F
74049,2024-08-03,Silver,21,M
74050,2023-03-30,Silver,23,M
74051,2024-10-15,Silver,23,M
74052,2022-07-22,Silver,67,F
74053,2022-01-03,Silver,30,F
74054,2024-12-02,Silver,69,F
74055,2021-07-10,Gold,21,F
74056,2023-04-25,Silver,29,F
74057,2023-10-09,Silver,28,M
74058,2023-10-30,Silver,63,M
74059,2024-01-30,Gold,42,F
74060,2020-08-28,Platinum,65,M
74061,2024-10-26,Gold,29,M
74062,2020-11-29,Silver,46,M
74063,2020-02-17,Gold,63,M
74064,2023-02-08,Gold,33,F
74065,2024-06-06,Gold,52,F
74066,2023-02-01,Silver,67,M
74067,2021-04-07,Gold,63,M
74068,2023-01-02,Silver,43,F
74069,2024-05-09,Gold,27,M
74070,2020-11-12,Silver,43,M
74071,2020-01-02,Platinum,69,F
74072,2024-11-12,Silver,43,M
74073,2021-01-06,Silver,24,M
74074,2024-11-28,Platinum,20,F
74075,2024-02-01,Gold,24,F
74076,2022-10-30,Gold,36,M
74077,2021-08-10,Silver,33,M
74078,2021-02-26,Silver,25,M
74079,2023-07-05,Silver,55,M
74080,2024-07-14,Silver,66,F
74081,2022-04-12,Silver,31,F
74082,2022-08-19,Platinum,41,F
74083,2021-12-27,Silver,30,M
74084,2021-04-20,Silver,66,F
74085,2020-09-01,Platinum,31,M
74086,2023-09-22,Gold,67,F
74087,2021-11-22,Platinum,20,M
74088,2021-05-02,Gold,38,M
74089,2022-05-02,Silver,68,M
74090,2023-01-01,Silver,52,M
74091,2024-10-10,Platinum,59,M
74092,2022-01-22,Platinum,45,F
74093,2024-09-04,Gold,31,F
74094,2022-07-16,Silver,52,F
74095,2022-10-25,Gold,26,F
74096,2024-01-25,Platinum,69,M
74097,2023-10-21,Silver,21,M
74098,2024-02-27,Gold,66,F
74099,2020-08-04,Silver,58,M
74100,2023-05-22,Gold,23,F
74101,2022-08-16,Silver,36,F
74102,2023-09-10,Silver,66,F
74103,2020-11-05,Gold,48,F
74104,2020-02-07,Gold,43,F
74105,2022-06-23,Silver,55,F
74106,2022-12-20,Silver,49,M
74107,2023-01-23,Gold,37,M
74108,2020-08-20,Gold,37,M
74109,2024-12-17,Gold,48,M
74110,2024-04-20,Silver,58,F
74111,2021-05-27,Gold,49,F
74112,2020-05-29,Silver,39,F
74113,2024-02-03,Silver,35,M
74114,2020-08-02,Gold,33,F
74115,2021-02-02,Gold,19,F
74116,2024-04-30,Silver,62,M
74117,2024-05-19,Silver,43,F
74118,2022-10-26,Gold,44,F
74119,2023-01-09,Silver,55,M
74120,2020-07-07,Silver,52,F
74121,2024-08-13,Gold,50,M
74122,2021-10-21,Silver,37,M
74123,2020-01-28,Silver,21,F
74124,2021-11-07,Gold,22,F
74125,2020-05-14,Silver,26,M
74126,2024-11-24,Gold,65,M
74127,2020-10-31,Gold,35,F
74128,2021-05-09,Gold,27,F
74129,2021-12-24,Gold,69,F
74130,2023-07-27,Silver,63,M
74131,2023-01-08,Silver,46,M
74132,2024-12-09,Silver,58,F
74133,2022-05-09,Gold,65,F
74134,2021-01-25,Silver,58,F
74135,2022-11-04,Gold,24,F
74136,2021-08-21,Silver,19,M
74137,2022-07-07,Platinum,50,M
74138,2022-06-10,Silver,49,M
74139,2020-08-10,Gold,19,M
74140,2024-06-14,Gold,23,M
74141,2022-04-07,Gold,28,M
74142,2020-09-22,Gold,33,M
74143,2023-09-05,Silver,31,M
74144,2023-02-03,Gold,41,F
74145,2020-09-09,Silver,36,F
74146,2020-07-17,Silver,63,M
74147,2022-12-15,Silver,68,F
74148,2022-07-16,Silver,53,M
74149,2021-02-10,Silver,67,F
74150,2024-01-01,Platinum,28,F
74151,2024-11-09,Platinum,60,M
74152,2024-01-20,Gold,67,F
74153,2024-02-09,Silver,59,M
74154,2023-10-02,Silver,36,M
74155,2021-04-30,Silver,60,M
74156,2022-05-02,Silver,23,M
74157,2020-12-28,Gold,54,F
74158,2024-10-19,Silver,58,F
74159,2020-07-30,Silver,60,M
74160,2021-12-01,Platinum,60,M
74161,2022-05-26,Gold,44,F
74162,2021-09-05,Platinum,69,F
74163,2022-07-04,Silver,61,F
74164,2023-12-31,Gold,21,F
74165,2020-05-22,Silver,31,M
74166,2023-08-01,Silver,19,M
74167,2022-12-29,Silver,68,M
74168,2024-05-19,Silver,61,F
74169,2022-08-15,Silver,45,M
74170,2024-09-29,Silver,37,M
74171,2024-03-31,Platinum,30,F
74172,2023-08-26,Silver,41,F
74173,2022-05-14,Platinum,49,M
74174,2023-07-10,Silver,30,M
74175,2020-02-29,Gold,48,F
74176,2021-06-05,Silver,43,M
74177,2020-11-04,Silver,28,M
74178,2024-03-23,Silver,56,F
74179,2023-11-06,Gold,66,M
74180,2020-12-06,Gold,39,M
74181,2024-06-13,Gold,40,F
74182,2024-04-21,Silver,43,M
74183,2022-06-18,Silver,31,M
74184,2023-01-12,Gold,40,M
74185,2023-06-11,Gold,63,F
74186,2022-01-31,Silver,46,F
74187,2020-08-27,Silver,58,M
74188,2023-02-01,Gold,42,F
74189,2024-10-12,Silver,19,M
74190,2020-08-12,Gold,59,F
74191,2020-10-05,Silver,40,M
74192,2023-11-17,Silver,30,F
74193,2024-08-28,Gold,27,M
74194,2021-03-04,Silver,43,M
74195,2021-02-05,Silver,57,F
74196,2020-02-15,Gold,38,M
74197,2021-05-28,Silver,25,M
74198,2023-04-14,Platinum,55,M
74199,2022-10-20,Gold,32,F
74200,2024-12-13,Silver,48,M
74201,2024-07-11,Gold,28,F
74202,2024-12-12,Silver,18,M
74203,2023-10-21,Gold,37,M
74204,2023-04-11,Gold,48,F
74205,2020-10-30,Silver,56,M
74206,2020-05-31,Gold,54,F
74207,2020-12-16,Silver,54,F
74208,2021-12-05,Silver,65,F
74209,2020-04-01,Silver,55,F
74210,2023-03-30,Platinum,47,M
